ssp,time,tas,ensemble,model
ssp370,2034,12.8712845,ISIMIP,MIROC6
ssp370,2035,13.3200245,ISIMIP,MIROC6
ssp370,2036,13.907013,ISIMIP,MIROC6
ssp370,2037,12.9876585,ISIMIP,MIROC6
ssp370,2038,13.045504,ISIMIP,MIROC6
ssp370,2039,13.695279,ISIMIP,MIROC6
ssp370,2040,12.826331,ISIMIP,MIROC6
ssp370,2041,12.907335,ISIMIP,MIROC6
ssp370,2042,12.080516,ISIMIP,MIROC6
ssp370,2043,12.715051,ISIMIP,MIROC6
ssp370,2044,13.234596,ISIMIP,MIROC6
ssp370,2045,13.632109,ISIMIP,MIROC6
ssp370,2046,13.918252,ISIMIP,MIROC6
ssp370,2047,13.313207,ISIMIP,MIROC6
ssp370,2048,13.696504,ISIMIP,MIROC6
ssp370,2049,13.852977,ISIMIP,MIROC6
ssp370,2050,13.399693,ISIMIP,MIROC6
ssp370,2051,14.403422,ISIMIP,MIROC6
ssp370,2052,13.598826,ISIMIP,MIROC6
ssp370,2053,14.125366,ISIMIP,MIROC6
ssp370,2054,13.528055,ISIMIP,MIROC6
ssp370,2055,13.942082,ISIMIP,MIROC6
ssp370,2056,14.393385,ISIMIP,MIROC6
ssp370,2057,12.973119,ISIMIP,MIROC6
ssp370,2058,13.002255,ISIMIP,MIROC6
ssp370,2059,13.221137,ISIMIP,MIROC6
ssp370,2060,14.371174,ISIMIP,MIROC6
ssp370,2061,14.41558,ISIMIP,MIROC6
ssp370,2062,13.697953,ISIMIP,MIROC6
ssp370,2063,14.278377,ISIMIP,MIROC6
ssp370,2064,14.534088,ISIMIP,MIROC6
ssp370,2065,14.50619,ISIMIP,MIROC6
ssp370,2066,13.756136,ISIMIP,MIROC6
ssp370,2067,14.171744,ISIMIP,MIROC6
ssp370,2068,13.573564,ISIMIP,MIROC6
ssp370,2069,15.285642,ISIMIP,MIROC6
ssp370,2070,14.318782,ISIMIP,MIROC6
ssp370,2071,13.785986,ISIMIP,MIROC6
ssp370,2072,14.311526,ISIMIP,MIROC6
ssp370,2073,14.424638,ISIMIP,MIROC6
ssp370,2074,14.328961,ISIMIP,MIROC6
ssp370,2075,14.476046,ISIMIP,MIROC6
ssp370,2076,14.866915,ISIMIP,MIROC6
ssp370,2077,14.577981,ISIMIP,MIROC6
ssp370,2078,14.718724,ISIMIP,MIROC6
ssp370,2079,15.244894,ISIMIP,MIROC6
ssp370,2080,14.939688,ISIMIP,MIROC6
ssp370,2081,14.173562,ISIMIP,MIROC6
ssp370,2082,14.175514,ISIMIP,MIROC6
ssp370,2083,13.719358,ISIMIP,MIROC6
ssp370,2084,14.1649275,ISIMIP,MIROC6
ssp370,2085,14.529638,ISIMIP,MIROC6
ssp370,2086,14.235495,ISIMIP,MIROC6
ssp370,2087,14.769799,ISIMIP,MIROC6
ssp370,2088,14.67702,ISIMIP,MIROC6
ssp370,2089,14.643706,ISIMIP,MIROC6
ssp370,2090,14.554591,ISIMIP,MIROC6
ssp370,2091,15.378082,ISIMIP,MIROC6
ssp370,2092,15.173807,ISIMIP,MIROC6
ssp370,2093,14.569873,ISIMIP,MIROC6
ssp370,2094,15.815098,ISIMIP,MIROC6
ssp370,2095,16.158867,ISIMIP,MIROC6
ssp370,2096,15.133215,ISIMIP,MIROC6
ssp370,2097,15.143273,ISIMIP,MIROC6
ssp370,2098,14.873415,ISIMIP,MIROC6
ssp370,2099,15.007817,ISIMIP,MIROC6
ssp370,2100,15.310248,ISIMIP,MIROC6
ssp585,2015,11.617535,ISIMIP,MIROC6
ssp585,2016,11.687229,ISIMIP,MIROC6
ssp585,2017,12.059462,ISIMIP,MIROC6
ssp585,2018,12.356814,ISIMIP,MIROC6
ssp585,2019,12.990349,ISIMIP,MIROC6
ssp585,2020,12.77429,ISIMIP,MIROC6
ssp585,2021,12.435687,ISIMIP,MIROC6
ssp585,2022,12.270069,ISIMIP,MIROC6
ssp585,2023,12.710552,ISIMIP,MIROC6
ssp585,2024,12.863672,ISIMIP,MIROC6
ssp585,2025,13.161519,ISIMIP,MIROC6
ssp585,2026,12.81355,ISIMIP,MIROC6
ssp585,2027,12.125216,ISIMIP,MIROC6
ssp585,2028,12.715756,ISIMIP,MIROC6
ssp585,2029,13.108664,ISIMIP,MIROC6
ssp585,2030,12.502094,ISIMIP,MIROC6
ssp585,2031,12.5839815,ISIMIP,MIROC6
ssp585,2032,12.473102,ISIMIP,MIROC6
ssp585,2033,11.755138,ISIMIP,MIROC6
ssp585,2034,12.576886,ISIMIP,MIROC6
ssp585,2035,13.197635,ISIMIP,MIROC6
ssp585,2036,13.72153,ISIMIP,MIROC6
ssp585,2037,13.097508,ISIMIP,MIROC6
ssp585,2038,12.836541,ISIMIP,MIROC6
ssp585,2039,12.674994,ISIMIP,MIROC6
ssp585,2040,13.672848,ISIMIP,MIROC6
ssp585,2041,12.500002,ISIMIP,MIROC6
ssp585,2042,14.101162,ISIMIP,MIROC6
ssp585,2043,13.286383,ISIMIP,MIROC6
ssp585,2044,14.136799,ISIMIP,MIROC6
ssp585,2045,13.468673,ISIMIP,MIROC6
ssp585,2046,13.207792,ISIMIP,MIROC6
ssp585,2047,12.901594,ISIMIP,MIROC6
ssp585,2048,14.217076,ISIMIP,MIROC6
ssp585,2049,14.204561,ISIMIP,MIROC6
ssp585,2050,14.551933,ISIMIP,MIROC6
ssp585,2051,14.079972,ISIMIP,MIROC6
ssp585,2052,13.210333,ISIMIP,MIROC6
ssp585,2053,12.697825,ISIMIP,MIROC6
ssp585,2054,13.45506,ISIMIP,MIROC6
ssp585,2055,14.079785,ISIMIP,MIROC6
ssp585,2056,14.609157,ISIMIP,MIROC6
ssp585,2057,14.269909,ISIMIP,MIROC6
ssp585,2058,12.828508,ISIMIP,MIROC6
ssp585,2059,13.719899,ISIMIP,MIROC6
ssp585,2060,14.0091915,ISIMIP,MIROC6
ssp585,2061,13.8152685,ISIMIP,MIROC6
ssp585,2062,14.245748,ISIMIP,MIROC6
ssp585,2063,14.366687,ISIMIP,MIROC6
ssp585,2064,13.639825,ISIMIP,MIROC6
ssp585,2065,13.973588,ISIMIP,MIROC6
ssp585,2066,14.466461,ISIMIP,MIROC6
ssp585,2067,14.18524,ISIMIP,MIROC6
ssp585,2068,14.362217,ISIMIP,MIROC6
ssp585,2069,14.985537,ISIMIP,MIROC6
ssp585,2070,14.585783,ISIMIP,MIROC6
ssp585,2071,13.68755,ISIMIP,MIROC6
ssp585,2072,14.287495,ISIMIP,MIROC6
ssp585,2073,14.712382,ISIMIP,MIROC6
ssp585,2074,15.146361,ISIMIP,MIROC6
ssp585,2075,14.609464,ISIMIP,MIROC6
ssp585,2076,14.814594,ISIMIP,MIROC6
ssp585,2077,14.8137045,ISIMIP,MIROC6
ssp585,2078,14.508376,ISIMIP,MIROC6
ssp585,2079,15.217711,ISIMIP,MIROC6
ssp585,2080,16.074469,ISIMIP,MIROC6
ssp585,2081,15.660963,ISIMIP,MIROC6
ssp585,2082,15.55591,ISIMIP,MIROC6
ssp585,2083,15.360464,ISIMIP,MIROC6
ssp585,2084,15.185456,ISIMIP,MIROC6
ssp585,2085,16.09524,ISIMIP,MIROC6
ssp585,2086,16.195084,ISIMIP,MIROC6
ssp585,2087,16.116982,ISIMIP,MIROC6
ssp585,2088,15.922066,ISIMIP,MIROC6
ssp585,2089,15.798133,ISIMIP,MIROC6
ssp585,2090,15.7297735,ISIMIP,MIROC6
ssp585,2091,15.48666,ISIMIP,MIROC6
ssp585,2092,15.605702,ISIMIP,MIROC6
ssp585,2093,16.268543,ISIMIP,MIROC6
ssp585,2094,16.955494,ISIMIP,MIROC6
ssp585,2095,15.660638,ISIMIP,MIROC6
ssp585,2096,16.235363,ISIMIP,MIROC6
ssp585,2097,16.255735,ISIMIP,MIROC6
ssp585,2098,16.035599,ISIMIP,MIROC6
ssp585,2099,16.28608,ISIMIP,MIROC6
ssp585,2100,16.418642,ISIMIP,MIROC6
ssp126,2015,12.484431,ISIMIP,MPI-ESM1-2-HR
ssp126,2016,11.298795,ISIMIP,MPI-ESM1-2-HR
ssp126,2017,12.033853,ISIMIP,MPI-ESM1-2-HR
ssp126,2018,11.9685955,ISIMIP,MPI-ESM1-2-HR
ssp126,2019,12.901599,ISIMIP,MPI-ESM1-2-HR
ssp126,2020,12.062203,ISIMIP,MPI-ESM1-2-HR
ssp126,2021,13.186654,ISIMIP,MPI-ESM1-2-HR
ssp126,2022,12.006049,ISIMIP,MPI-ESM1-2-HR
ssp126,2023,12.331074,ISIMIP,MPI-ESM1-2-HR
ssp126,2024,12.5151005,ISIMIP,MPI-ESM1-2-HR
ssp126,2025,12.5972,ISIMIP,MPI-ESM1-2-HR
ssp126,2026,12.582396,ISIMIP,MPI-ESM1-2-HR
ssp126,2027,12.320989,ISIMIP,MPI-ESM1-2-HR
ssp126,2028,13.027554,ISIMIP,MPI-ESM1-2-HR
ssp126,2029,12.690996,ISIMIP,MPI-ESM1-2-HR
ssp126,2030,11.782952,ISIMIP,MPI-ESM1-2-HR
ssp126,2031,12.731477,ISIMIP,MPI-ESM1-2-HR
ssp126,2032,12.065748,ISIMIP,MPI-ESM1-2-HR
ssp126,2033,12.89902,ISIMIP,MPI-ESM1-2-HR
ssp126,2034,11.867721,ISIMIP,MPI-ESM1-2-HR
ssp126,2035,12.430636,ISIMIP,MPI-ESM1-2-HR
ssp126,2036,12.178835,ISIMIP,MPI-ESM1-2-HR
ssp126,2037,11.999062,ISIMIP,MPI-ESM1-2-HR
ssp126,2038,12.632431,ISIMIP,MPI-ESM1-2-HR
ssp126,2039,13.088235,ISIMIP,MPI-ESM1-2-HR
ssp126,2040,12.023131,ISIMIP,MPI-ESM1-2-HR
ssp126,2041,12.160286,ISIMIP,MPI-ESM1-2-HR
ssp126,2042,12.248138,ISIMIP,MPI-ESM1-2-HR
ssp126,2043,12.967549,ISIMIP,MPI-ESM1-2-HR
ssp126,2044,12.646014,ISIMIP,MPI-ESM1-2-HR
ssp126,2045,13.196732,ISIMIP,MPI-ESM1-2-HR
ssp126,2046,12.452481,ISIMIP,MPI-ESM1-2-HR
ssp126,2047,12.737967,ISIMIP,MPI-ESM1-2-HR
ssp126,2048,11.838377,ISIMIP,MPI-ESM1-2-HR
ssp126,2049,11.921459,ISIMIP,MPI-ESM1-2-HR
ssp126,2050,12.170935,ISIMIP,MPI-ESM1-2-HR
ssp126,2051,12.255178,ISIMIP,MPI-ESM1-2-HR
ssp126,2052,13.089589,ISIMIP,MPI-ESM1-2-HR
ssp126,2053,13.243609,ISIMIP,MPI-ESM1-2-HR
ssp126,2054,13.027483,ISIMIP,MPI-ESM1-2-HR
ssp126,2055,13.236672,ISIMIP,MPI-ESM1-2-HR
ssp126,2056,12.457179,ISIMIP,MPI-ESM1-2-HR
ssp126,2057,11.918376,ISIMIP,MPI-ESM1-2-HR
ssp126,2058,11.891455,ISIMIP,MPI-ESM1-2-HR
ssp126,2059,13.499967,ISIMIP,MPI-ESM1-2-HR
ssp126,2060,13.116709,ISIMIP,MPI-ESM1-2-HR
ssp126,2061,13.108483,ISIMIP,MPI-ESM1-2-HR
ssp126,2062,13.048801,ISIMIP,MPI-ESM1-2-HR
ssp126,2063,12.2309885,ISIMIP,MPI-ESM1-2-HR
ssp126,2064,12.510734,ISIMIP,MPI-ESM1-2-HR
ssp126,2065,11.916645,ISIMIP,MPI-ESM1-2-HR
ssp126,2066,12.990257,ISIMIP,MPI-ESM1-2-HR
ssp126,2067,13.629557,ISIMIP,MPI-ESM1-2-HR
ssp126,2068,12.573509,ISIMIP,MPI-ESM1-2-HR
ssp126,2069,13.018513,ISIMIP,MPI-ESM1-2-HR
ssp126,2070,12.802239,ISIMIP,MPI-ESM1-2-HR
ssp126,2071,12.402379,ISIMIP,MPI-ESM1-2-HR
ssp126,2072,12.869433,ISIMIP,MPI-ESM1-2-HR
ssp126,2073,12.897789,ISIMIP,MPI-ESM1-2-HR
ssp126,2074,12.967689,ISIMIP,MPI-ESM1-2-HR
ssp126,2075,12.355114,ISIMIP,MPI-ESM1-2-HR
ssp126,2076,12.237027,ISIMIP,MPI-ESM1-2-HR
ssp126,2077,12.973481,ISIMIP,MPI-ESM1-2-HR
ssp126,2078,12.617799,ISIMIP,MPI-ESM1-2-HR
ssp126,2079,12.115836,ISIMIP,MPI-ESM1-2-HR
ssp126,2080,12.820271,ISIMIP,MPI-ESM1-2-HR
ssp126,2081,12.877494,ISIMIP,MPI-ESM1-2-HR
ssp126,2082,12.712179,ISIMIP,MPI-ESM1-2-HR
ssp126,2083,12.591011,ISIMIP,MPI-ESM1-2-HR
ssp126,2084,13.171411,ISIMIP,MPI-ESM1-2-HR
ssp126,2085,12.671379,ISIMIP,MPI-ESM1-2-HR
ssp126,2086,12.618531,ISIMIP,MPI-ESM1-2-HR
ssp126,2087,12.991941,ISIMIP,MPI-ESM1-2-HR
ssp126,2088,12.5781975,ISIMIP,MPI-ESM1-2-HR
ssp126,2089,12.4376955,ISIMIP,MPI-ESM1-2-HR
ssp126,2090,12.915507,ISIMIP,MPI-ESM1-2-HR
ssp126,2091,12.595155,ISIMIP,MPI-ESM1-2-HR
ssp126,2092,12.026473,ISIMIP,MPI-ESM1-2-HR
ssp126,2093,12.43387,ISIMIP,MPI-ESM1-2-HR
ssp126,2094,13.418473,ISIMIP,MPI-ESM1-2-HR
ssp126,2095,12.60175,ISIMIP,MPI-ESM1-2-HR
ssp126,2096,12.248358,ISIMIP,MPI-ESM1-2-HR
ssp126,2097,12.367347,ISIMIP,MPI-ESM1-2-HR
ssp126,2098,12.088678,ISIMIP,MPI-ESM1-2-HR
ssp126,2099,12.36481,ISIMIP,MPI-ESM1-2-HR
ssp126,2100,12.628859,ISIMIP,MPI-ESM1-2-HR
ssp245,2015,11.64855,ISIMIP,MPI-ESM1-2-HR
ssp245,2016,12.040676,ISIMIP,MPI-ESM1-2-HR
ssp245,2017,12.020145,ISIMIP,MPI-ESM1-2-HR
ssp245,2018,12.206844,ISIMIP,MPI-ESM1-2-HR
ssp245,2019,12.531357,ISIMIP,MPI-ESM1-2-HR
ssp245,2020,11.672736,ISIMIP,MPI-ESM1-2-HR
ssp245,2021,12.59923,ISIMIP,MPI-ESM1-2-HR
ssp245,2022,13.080108,ISIMIP,MPI-ESM1-2-HR
ssp245,2023,12.191838,ISIMIP,MPI-ESM1-2-HR
ssp245,2024,13.088593,ISIMIP,MPI-ESM1-2-HR
ssp245,2025,12.106072,ISIMIP,MPI-ESM1-2-HR
ssp245,2026,12.570704,ISIMIP,MPI-ESM1-2-HR
ssp245,2027,12.016029,ISIMIP,MPI-ESM1-2-HR
ssp245,2028,11.256454,ISIMIP,MPI-ESM1-2-HR
ssp245,2029,12.433474,ISIMIP,MPI-ESM1-2-HR
ssp245,2030,13.298312,ISIMIP,MPI-ESM1-2-HR
ssp245,2031,11.169407,ISIMIP,MPI-ESM1-2-HR
ssp245,2032,12.438611,ISIMIP,MPI-ESM1-2-HR
ssp245,2033,12.79597,ISIMIP,MPI-ESM1-2-HR
ssp245,2034,12.741307,ISIMIP,MPI-ESM1-2-HR
ssp245,2035,12.376091,ISIMIP,MPI-ESM1-2-HR
ssp245,2036,11.578255,ISIMIP,MPI-ESM1-2-HR
ssp245,2037,11.499354,ISIMIP,MPI-ESM1-2-HR
ssp245,2038,12.307209,ISIMIP,MPI-ESM1-2-HR
ssp245,2039,12.91822,ISIMIP,MPI-ESM1-2-HR
ssp245,2040,12.634631,ISIMIP,MPI-ESM1-2-HR
ssp245,2041,12.4507,ISIMIP,MPI-ESM1-2-HR
ssp245,2042,11.764552,ISIMIP,MPI-ESM1-2-HR
ssp245,2043,12.234717,ISIMIP,MPI-ESM1-2-HR
ssp245,2044,12.430285,ISIMIP,MPI-ESM1-2-HR
ssp245,2045,12.860725,ISIMIP,MPI-ESM1-2-HR
ssp245,2046,12.23555,ISIMIP,MPI-ESM1-2-HR
ssp245,2047,12.173619,ISIMIP,MPI-ESM1-2-HR
ssp245,2048,12.6523,ISIMIP,MPI-ESM1-2-HR
ssp245,2049,12.634204,ISIMIP,MPI-ESM1-2-HR
ssp245,2050,13.230089,ISIMIP,MPI-ESM1-2-HR
ssp245,2051,12.782637,ISIMIP,MPI-ESM1-2-HR
ssp245,2052,12.965633,ISIMIP,MPI-ESM1-2-HR
ssp245,2053,13.783377,ISIMIP,MPI-ESM1-2-HR
ssp245,2054,12.825382,ISIMIP,MPI-ESM1-2-HR
ssp245,2055,12.503793,ISIMIP,MPI-ESM1-2-HR
ssp245,2056,12.7554865,ISIMIP,MPI-ESM1-2-HR
ssp245,2057,13.005822,ISIMIP,MPI-ESM1-2-HR
ssp245,2058,13.432533,ISIMIP,MPI-ESM1-2-HR
ssp245,2059,13.63724,ISIMIP,MPI-ESM1-2-HR
ssp245,2060,12.866704,ISIMIP,MPI-ESM1-2-HR
ssp245,2061,12.507921,ISIMIP,MPI-ESM1-2-HR
ssp245,2062,12.174252,ISIMIP,MPI-ESM1-2-HR
ssp245,2063,12.63928,ISIMIP,MPI-ESM1-2-HR
ssp245,2064,12.819751,ISIMIP,MPI-ESM1-2-HR
ssp245,2065,12.753827,ISIMIP,MPI-ESM1-2-HR
ssp245,2066,13.949276,ISIMIP,MPI-ESM1-2-HR
ssp245,2067,13.7182865,ISIMIP,MPI-ESM1-2-HR
ssp245,2068,13.730292,ISIMIP,MPI-ESM1-2-HR
ssp245,2069,12.272922,ISIMIP,MPI-ESM1-2-HR
ssp245,2070,13.368705,ISIMIP,MPI-ESM1-2-HR
ssp245,2071,12.982076,ISIMIP,MPI-ESM1-2-HR
ssp245,2072,13.510979,ISIMIP,MPI-ESM1-2-HR
ssp245,2073,13.784611,ISIMIP,MPI-ESM1-2-HR
ssp245,2074,13.639336,ISIMIP,MPI-ESM1-2-HR
ssp245,2075,13.476078,ISIMIP,MPI-ESM1-2-HR
ssp245,2076,13.658106,ISIMIP,MPI-ESM1-2-HR
ssp245,2077,13.617135,ISIMIP,MPI-ESM1-2-HR
ssp245,2078,13.92654,ISIMIP,MPI-ESM1-2-HR
ssp245,2079,13.213327,ISIMIP,MPI-ESM1-2-HR
ssp245,2080,13.044796,ISIMIP,MPI-ESM1-2-HR
ssp245,2081,13.658643,ISIMIP,MPI-ESM1-2-HR
ssp245,2082,14.054094,ISIMIP,MPI-ESM1-2-HR
ssp245,2083,13.133197,ISIMIP,MPI-ESM1-2-HR
ssp245,2084,13.177973,ISIMIP,MPI-ESM1-2-HR
ssp245,2085,13.040172,ISIMIP,MPI-ESM1-2-HR
ssp245,2086,12.946778,ISIMIP,MPI-ESM1-2-HR
ssp245,2087,13.261619,ISIMIP,MPI-ESM1-2-HR
ssp245,2088,13.569756,ISIMIP,MPI-ESM1-2-HR
ssp245,2089,13.168363,ISIMIP,MPI-ESM1-2-HR
ssp245,2090,13.021847,ISIMIP,MPI-ESM1-2-HR
ssp245,2091,13.50939,ISIMIP,MPI-ESM1-2-HR
ssp245,2092,13.805737,ISIMIP,MPI-ESM1-2-HR
ssp245,2093,13.054403,ISIMIP,MPI-ESM1-2-HR
ssp245,2094,13.209992,ISIMIP,MPI-ESM1-2-HR
ssp245,2095,13.912521,ISIMIP,MPI-ESM1-2-HR
ssp245,2096,13.211122,ISIMIP,MPI-ESM1-2-HR
ssp245,2097,13.522447,ISIMIP,MPI-ESM1-2-HR
ssp245,2098,14.144672,ISIMIP,MPI-ESM1-2-HR
ssp245,2099,12.846178,ISIMIP,MPI-ESM1-2-HR
ssp245,2100,13.154259,ISIMIP,MPI-ESM1-2-HR
ssp370,2015,11.664336,ISIMIP,MPI-ESM1-2-HR
ssp370,2016,12.175982,ISIMIP,MPI-ESM1-2-HR
ssp370,2017,12.783144,ISIMIP,MPI-ESM1-2-HR
ssp370,2018,12.380218,ISIMIP,MPI-ESM1-2-HR
ssp370,2019,12.275373,ISIMIP,MPI-ESM1-2-HR
ssp370,2020,12.362828,ISIMIP,MPI-ESM1-2-HR
ssp370,2021,12.121089,ISIMIP,MPI-ESM1-2-HR
ssp370,2022,11.858395,ISIMIP,MPI-ESM1-2-HR
ssp370,2023,11.75511,ISIMIP,MPI-ESM1-2-HR
ssp370,2024,11.922915,ISIMIP,MPI-ESM1-2-HR
ssp370,2025,12.381938,ISIMIP,MPI-ESM1-2-HR
ssp370,2026,11.651119,ISIMIP,MPI-ESM1-2-HR
ssp370,2027,12.295391,ISIMIP,MPI-ESM1-2-HR
ssp370,2028,12.377766,ISIMIP,MPI-ESM1-2-HR
ssp370,2029,12.272576,ISIMIP,MPI-ESM1-2-HR
ssp370,2030,12.471813,ISIMIP,MPI-ESM1-2-HR
ssp370,2031,12.353721,ISIMIP,MPI-ESM1-2-HR
ssp370,2032,11.411077,ISIMIP,MPI-ESM1-2-HR
ssp370,2033,13.086614,ISIMIP,MPI-ESM1-2-HR
ssp370,2034,12.646798,ISIMIP,MPI-ESM1-2-HR
ssp370,2035,12.670411,ISIMIP,MPI-ESM1-2-HR
ssp370,2036,13.039105,ISIMIP,MPI-ESM1-2-HR
ssp370,2037,12.298724,ISIMIP,MPI-ESM1-2-HR
ssp370,2038,12.61689,ISIMIP,MPI-ESM1-2-HR
ssp370,2039,13.504754,ISIMIP,MPI-ESM1-2-HR
ssp370,2040,13.2638,ISIMIP,MPI-ESM1-2-HR
ssp370,2041,12.358189,ISIMIP,MPI-ESM1-2-HR
ssp370,2042,11.907614,ISIMIP,MPI-ESM1-2-HR
ssp370,2043,12.44124,ISIMIP,MPI-ESM1-2-HR
ssp370,2044,12.747106,ISIMIP,MPI-ESM1-2-HR
ssp370,2045,12.692311,ISIMIP,MPI-ESM1-2-HR
ssp370,2046,12.743061,ISIMIP,MPI-ESM1-2-HR
ssp370,2047,12.620904,ISIMIP,MPI-ESM1-2-HR
ssp370,2048,11.644025,ISIMIP,MPI-ESM1-2-HR
ssp370,2049,12.143371,ISIMIP,MPI-ESM1-2-HR
ssp370,2050,13.339095,ISIMIP,MPI-ESM1-2-HR
ssp370,2051,13.298255,ISIMIP,MPI-ESM1-2-HR
ssp370,2052,12.475463,ISIMIP,MPI-ESM1-2-HR
ssp370,2053,13.970842,ISIMIP,MPI-ESM1-2-HR
ssp370,2054,13.348818,ISIMIP,MPI-ESM1-2-HR
ssp370,2055,13.279931,ISIMIP,MPI-ESM1-2-HR
ssp370,2056,13.795916,ISIMIP,MPI-ESM1-2-HR
ssp370,2057,13.142707,ISIMIP,MPI-ESM1-2-HR
ssp370,2058,13.72433,ISIMIP,MPI-ESM1-2-HR
ssp370,2059,13.736507,ISIMIP,MPI-ESM1-2-HR
ssp370,2060,13.935267,ISIMIP,MPI-ESM1-2-HR
ssp370,2061,13.063238,ISIMIP,MPI-ESM1-2-HR
ssp370,2062,13.814169,ISIMIP,MPI-ESM1-2-HR
ssp370,2063,13.432501,ISIMIP,MPI-ESM1-2-HR
ssp370,2064,13.565686,ISIMIP,MPI-ESM1-2-HR
ssp370,2065,13.870919,ISIMIP,MPI-ESM1-2-HR
ssp370,2066,13.086738,ISIMIP,MPI-ESM1-2-HR
ssp370,2067,15.368825,ISIMIP,MPI-ESM1-2-HR
ssp370,2068,14.011082,ISIMIP,MPI-ESM1-2-HR
ssp370,2069,13.731101,ISIMIP,MPI-ESM1-2-HR
ssp370,2070,13.468508,ISIMIP,MPI-ESM1-2-HR
ssp370,2071,14.033865,ISIMIP,MPI-ESM1-2-HR
ssp370,2072,13.860798,ISIMIP,MPI-ESM1-2-HR
ssp370,2073,14.984907,ISIMIP,MPI-ESM1-2-HR
ssp370,2074,13.976818,ISIMIP,MPI-ESM1-2-HR
ssp370,2075,13.720361,ISIMIP,MPI-ESM1-2-HR
ssp370,2076,14.277556,ISIMIP,MPI-ESM1-2-HR
ssp370,2077,13.69191,ISIMIP,MPI-ESM1-2-HR
ssp370,2078,13.514265,ISIMIP,MPI-ESM1-2-HR
ssp370,2079,14.841606,ISIMIP,MPI-ESM1-2-HR
ssp370,2080,14.630999,ISIMIP,MPI-ESM1-2-HR
ssp370,2081,13.910407,ISIMIP,MPI-ESM1-2-HR
ssp370,2082,13.959663,ISIMIP,MPI-ESM1-2-HR
ssp370,2083,14.658801,ISIMIP,MPI-ESM1-2-HR
ssp370,2084,15.238384,ISIMIP,MPI-ESM1-2-HR
ssp370,2085,14.661697,ISIMIP,MPI-ESM1-2-HR
ssp370,2086,13.874551,ISIMIP,MPI-ESM1-2-HR
ssp370,2087,14.44041,ISIMIP,MPI-ESM1-2-HR
ssp370,2088,15.361001,ISIMIP,MPI-ESM1-2-HR
ssp370,2089,14.529255,ISIMIP,MPI-ESM1-2-HR
ssp370,2090,14.879536,ISIMIP,MPI-ESM1-2-HR
ssp370,2091,14.970713,ISIMIP,MPI-ESM1-2-HR
ssp370,2092,14.669516,ISIMIP,MPI-ESM1-2-HR
ssp370,2093,15.353443,ISIMIP,MPI-ESM1-2-HR
ssp370,2094,14.756521,ISIMIP,MPI-ESM1-2-HR
ssp370,2095,15.314549,ISIMIP,MPI-ESM1-2-HR
ssp370,2096,15.809112,ISIMIP,MPI-ESM1-2-HR
ssp370,2097,15.464553,ISIMIP,MPI-ESM1-2-HR
ssp370,2098,15.134897,ISIMIP,MPI-ESM1-2-HR
ssp370,2099,14.625961,ISIMIP,MPI-ESM1-2-HR
ssp370,2100,14.524165,ISIMIP,MPI-ESM1-2-HR
ssp585,2015,11.87523,ISIMIP,MPI-ESM1-2-HR
ssp585,2016,11.980511,ISIMIP,MPI-ESM1-2-HR
ssp585,2017,12.309091,ISIMIP,MPI-ESM1-2-HR
ssp585,2018,12.394077,ISIMIP,MPI-ESM1-2-HR
ssp585,2019,12.182011,ISIMIP,MPI-ESM1-2-HR
ssp585,2020,12.6581955,ISIMIP,MPI-ESM1-2-HR
ssp585,2021,12.773709,ISIMIP,MPI-ESM1-2-HR
ssp585,2022,12.866582,ISIMIP,MPI-ESM1-2-HR
ssp585,2023,11.982664,ISIMIP,MPI-ESM1-2-HR
ssp585,2024,11.891169,ISIMIP,MPI-ESM1-2-HR
ssp585,2025,12.395759,ISIMIP,MPI-ESM1-2-HR
ssp585,2026,12.162539,ISIMIP,MPI-ESM1-2-HR
ssp585,2027,12.178358,ISIMIP,MPI-ESM1-2-HR
ssp585,2028,12.930578,ISIMIP,MPI-ESM1-2-HR
ssp585,2029,12.149734,ISIMIP,MPI-ESM1-2-HR
ssp585,2030,12.90218,ISIMIP,MPI-ESM1-2-HR
ssp585,2031,12.100198,ISIMIP,MPI-ESM1-2-HR
ssp585,2032,12.048048,ISIMIP,MPI-ESM1-2-HR
ssp585,2033,12.240329,ISIMIP,MPI-ESM1-2-HR
ssp585,2034,12.720776,ISIMIP,MPI-ESM1-2-HR
ssp585,2035,12.985108,ISIMIP,MPI-ESM1-2-HR
ssp585,2036,12.622288,ISIMIP,MPI-ESM1-2-HR
ssp585,2037,12.39242,ISIMIP,MPI-ESM1-2-HR
ssp585,2038,12.155767,ISIMIP,MPI-ESM1-2-HR
ssp585,2039,12.81258,ISIMIP,MPI-ESM1-2-HR
ssp585,2040,11.840164,ISIMIP,MPI-ESM1-2-HR
ssp585,2041,13.340887,ISIMIP,MPI-ESM1-2-HR
ssp585,2042,13.30993,ISIMIP,MPI-ESM1-2-HR
ssp585,2043,12.668518,ISIMIP,MPI-ESM1-2-HR
ssp585,2044,13.29442,ISIMIP,MPI-ESM1-2-HR
ssp585,2045,13.387187,ISIMIP,MPI-ESM1-2-HR
ssp585,2046,12.77487,ISIMIP,MPI-ESM1-2-HR
ssp585,2047,12.652221,ISIMIP,MPI-ESM1-2-HR
ssp585,2048,13.728436,ISIMIP,MPI-ESM1-2-HR
ssp585,2049,13.378826,ISIMIP,MPI-ESM1-2-HR
